,DATEPRD,WELL_BORE_CODE,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
0,16-Jan-14,NO 15/9-F-15 D,241.771,104.899,185.9,19.06,8.66,55.87,16.9,27.97,351.05,52394.9,0.0
1,17-Jan-14,NO 15/9-F-15 D,213.852,106.29299999999999,162.21,19.87,9.47,51.64,22.36,22.35,485.34,72058.82,0.0
2,18-Jan-14,NO 15/9-F-15 D,206.615,106.375,157.93,27.81,9.69,48.69,22.23,19.86,513.12,77600.88,0.0
3,19-Jan-14,NO 15/9-F-15 D,203.075,106.39200000000001,156.51,25.72,9.73,46.57,20.96,18.04,497.55,72928.16,0.0
4,20-Jan-14,NO 15/9-F-15 D,203.981,106.31700000000001,157.11,12.03,9.4,46.87,21.19,18.36,469.59,67199.15,0.0
5,21-Jan-14,NO 15/9-F-15 D,201.56799999999998,106.335,155.71,11.71,9.58,45.86,22.55,17.35,479.09,68123.46,0.0
6,22-Jan-14,NO 15/9-F-15 D,199.666,106.34299999999999,154.67,11.24,9.54,45.0,22.47,16.5,495.13,69287.43,0.0
7,23-Jan-14,NO 15/9-F-15 D,200.192,106.29700000000001,155.06,8.77,9.41,45.14,23.34,16.59,430.23,60809.77,0.0
8,24-Jan-14,NO 15/9-F-15 D,200.638,106.26799999999999,155.43,7.2,9.4,45.2,22.78,16.69,409.09,58874.59,0.0
9,25-Jan-14,NO 15/9-F-15 D,200.993,106.24799999999999,155.75,6.39,9.36,45.25,26.75,16.71,443.84,65515.4,0.0
10,26-Jan-14,NO 15/9-F-15 D,200.489,106.257,155.47,9.76,9.38,45.02,24.84,16.49,360.8,51613.55,0.0
11,27-Jan-14,NO 15/9-F-15 D,200.176,106.26100000000001,155.34,11.61,9.4,44.84,20.16,16.26,362.03,49963.0,0.0
12,28-Jan-14,NO 15/9-F-15 D,201.553,106.213,156.32,10.43,9.35,45.24,21.59,16.7,377.77,54599.85,0.0
13,01-Feb-14,NO 15/9-F-15 D,200.39700000000002,106.32600000000001,155.17,11.13,4.17,45.23,21.42,15.86,356.46,54305.49,0.0
14,02-Feb-14,NO 15/9-F-15 D,200.859,106.334,155.39,12.82,3.74,45.47,27.26,16.13,338.4,50474.03,0.0
15,03-Feb-14,NO 15/9-F-15 D,200.128,106.361,154.93,14.03,3.7,45.2,27.99,15.89,336.0,49831.35,0.0
16,04-Feb-14,NO 15/9-F-15 D,199.893,106.368,154.83,13.96,3.6,45.07,25.65,15.77,325.52,48305.93,0.0
17,05-Feb-14,NO 15/9-F-15 D,200.06400000000002,106.363,155.0,13.71,3.44,45.06,24.86,15.65,312.16,46243.99,0.0
18,06-Feb-14,NO 15/9-F-15 D,201.71400000000003,106.334,156.6,12.73,1.98,45.11,23.02,13.98,117.66,18016.4,0.0
19,08-Feb-14,NO 15/9-F-15 D,218.03799999999998,105.666,165.1,3.06,3.04,52.93,21.4,23.86,381.23,55852.04,0.0
20,09-Feb-14,NO 15/9-F-15 D,200.951,106.432,155.23,13.66,4.87,45.73,27.18,16.38,373.59,56014.72,0.0
21,10-Feb-14,NO 15/9-F-15 D,205.635,106.086,158.53,8.27,5.09,47.1,26.72,17.15,334.24,53596.15,0.0
22,11-Feb-14,NO 15/9-F-15 D,200.274,106.45700000000001,155.38,14.13,4.16,44.89,29.05,14.75,262.69,42216.21,0.0
23,12-Feb-14,NO 15/9-F-15 D,210.426,106.001,161.44,5.81,3.62,48.98,24.66,18.25,334.29,50976.28,0.0
24,13-Feb-14,NO 15/9-F-15 D,199.80900000000003,106.476,154.72,14.97,3.96,45.09,25.79,15.6,369.51,55984.34,0.0
25,14-Feb-14,NO 15/9-F-15 D,199.952,106.46700000000001,154.81,15.28,3.67,45.15,29.19,15.78,348.32,52646.72,0.0
26,15-Feb-14,NO 15/9-F-15 D,199.248,106.48,154.4,15.32,3.6,44.85,28.02,15.84,337.97,50820.51,0.0
27,16-Feb-14,NO 15/9-F-15 D,200.85299999999998,106.431,155.52,14.19,3.24,45.33,31.1,15.98,308.48,46421.56,0.0
28,17-Feb-14,NO 15/9-F-15 D,200.865,106.43299999999999,155.59,14.36,3.22,45.28,33.24,15.94,262.46,40059.75,0.0
29,18-Feb-14,NO 15/9-F-15 D,208.113,105.984,163.05,11.15,2.86,45.06,29.0,15.61,134.26,21255.34,0.0
30,19-Feb-14,NO 15/9-F-15 D,203.09400000000002,106.29899999999999,157.46,17.92,3.51,45.64,28.96,16.04,301.33,45778.83,0.0
31,20-Feb-14,NO 15/9-F-15 D,199.765,106.456,155.26,24.08,3.26,44.5,26.18,14.91,281.26,42584.03,0.0
32,21-Feb-14,NO 15/9-F-15 D,200.71200000000002,106.441,155.6,23.68,2.99,45.11,27.7,15.52,255.93,38815.66,0.0
33,22-Feb-14,NO 15/9-F-15 D,201.18099999999998,106.429,155.89,23.36,2.87,45.29,28.35,15.72,252.46,38050.15,0.0
34,23-Feb-14,NO 15/9-F-15 D,200.953,106.441,155.77,23.14,2.92,45.18,27.96,15.64,250.86,38162.15,0.0
35,24-Feb-14,NO 15/9-F-15 D,200.6,106.445,155.46,23.26,2.91,45.14,29.16,15.61,278.48,42001.67,0.0
36,25-Feb-14,NO 15/9-F-15 D,199.226,105.76799999999999,154.27,23.25,2.88,44.96,27.43,15.43,268.59,40627.09,0.0
37,26-Feb-14,NO 15/9-F-15 D,200.61,106.43299999999999,155.55,22.77,2.85,45.06,28.26,15.53,265.37,39984.31,0.0
38,27-Feb-14,NO 15/9-F-15 D,200.175,106.44200000000001,155.34,22.41,2.81,44.84,28.19,15.31,259.99,39351.01,0.0
39,28-Feb-14,NO 15/9-F-15 D,200.54,106.428,155.63,22.19,2.67,44.91,30.97,15.39,251.09,37808.18,0.0
40,01-Mar-14,NO 15/9-F-15 D,200.097,106.43700000000001,155.22,21.88,2.64,44.88,29.78,15.33,242.16,36588.75,0.0
41,02-Mar-14,NO 15/9-F-15 D,199.965,106.441,155.1,21.54,2.62,44.87,26.78,15.17,239.92,36666.03,0.0
42,03-Mar-14,NO 15/9-F-15 D,199.916,106.44200000000001,155.04,21.23,2.46,44.88,25.18,15.37,236.48,35871.22,0.0
43,04-Mar-14,NO 15/9-F-15 D,200.342,106.43299999999999,155.41,20.94,2.44,44.93,28.07,15.44,226.36,34427.49,0.0
44,05-Mar-14,NO 15/9-F-15 D,200.15200000000002,106.456,155.42,20.72,2.37,44.73,30.5,15.26,232.62,35215.12,0.0
45,06-Mar-14,NO 15/9-F-15 D,200.40200000000002,106.45,155.87,20.61,2.34,44.53,29.6,15.07,230.65,34643.7,0.0
46,07-Mar-14,NO 15/9-F-15 D,200.11599999999999,106.463,155.94,20.47,2.41,44.18,29.78,14.71,231.96,35344.67,0.0
47,08-Mar-14,NO 15/9-F-15 D,200.21599999999998,106.469,155.96,20.4,2.4,44.26,28.85,15.11,229.4,34326.13,0.0
48,09-Mar-14,NO 15/9-F-15 D,201.233,106.439,156.79,19.79,2.37,44.45,30.24,14.97,227.01,34067.15,0.0
49,10-Mar-14,NO 15/9-F-15 D,200.418,106.469,156.33,20.41,2.54,44.09,33.98,14.61,261.49,39365.9,0.0
50,11-Mar-14,NO 15/9-F-15 D,200.08,106.479,156.05,20.63,2.59,44.03,33.0,14.57,264.28,39733.92,0.0
51,12-Mar-14,NO 15/9-F-15 D,199.93599999999998,106.48100000000001,155.8,20.58,2.61,44.14,31.88,14.32,264.46,39652.44,0.0
52,13-Mar-14,NO 15/9-F-15 D,199.825,106.48200000000001,155.63,20.47,2.46,44.19,33.04,14.73,254.96,38322.87,0.0
53,14-Mar-14,NO 15/9-F-15 D,199.61700000000002,106.48700000000001,155.37,20.49,2.54,44.24,31.42,14.77,257.13,38847.12,0.0
54,15-Mar-14,NO 15/9-F-15 D,200.014,106.47200000000001,155.51,20.21,2.52,44.51,32.78,15.04,255.09,38166.96,0.0
55,16-Mar-14,NO 15/9-F-15 D,200.19799999999998,106.465,155.52,19.92,2.47,44.67,31.61,15.17,248.63,37564.56,0.0
56,17-Mar-14,NO 15/9-F-15 D,199.88400000000001,106.47399999999999,155.33,20.1,2.45,44.56,32.88,14.87,248.22,37242.06,0.0
57,18-Mar-14,NO 15/9-F-15 D,199.863,106.473,155.32,20.16,2.45,44.54,32.89,14.84,244.88,37245.44,0.0
58,19-Mar-14,NO 15/9-F-15 D,199.715,106.477,155.22,19.92,2.33,44.5,30.98,15.44,236.67,35432.55,0.0
59,20-Mar-14,NO 15/9-F-15 D,200.388,106.454,155.67,19.39,2.17,44.72,28.56,15.09,225.45,33988.57,0.0
60,21-Mar-14,NO 15/9-F-15 D,199.74,106.475,155.27,19.74,2.24,44.47,28.74,14.76,229.31,34755.53,0.0
61,22-Mar-14,NO 15/9-F-15 D,200.229,106.363,156.3,19.04,2.18,43.93,29.33,14.23,192.31,29438.93,0.0
62,23-Mar-14,NO 15/9-F-15 D,199.885,106.28200000000001,156.15,16.46,2.98,43.73,27.3,13.88,267.64,41713.61,0.0
63,24-Mar-14,NO 15/9-F-15 D,202.55900000000003,106.361,157.64,18.87,1.74,44.92,28.85,16.01,24.01,4124.61,0.0
64,25-Mar-14,NO 15/9-F-15 D,208.313,105.45100000000001,161.16,6.8,14.51,47.16,24.0,16.26,178.5,25728.41,0.0
65,26-Mar-14,NO 15/9-F-15 D,200.114,106.44,155.51,17.78,0.76,44.6,28.75,14.42,72.79,10987.14,0.0
66,27-Mar-14,NO 15/9-F-15 D,208.80700000000002,106.06,162.72,18.09,11.67,46.09,22.08,16.2,197.56,30520.08,0.0
67,28-Mar-14,NO 15/9-F-15 D,214.06799999999998,105.889,165.52,12.69,12.35,48.55,21.98,16.02,295.02,48976.13,0.0
68,29-Mar-14,NO 15/9-F-15 D,212.857,105.75399999999999,164.17,12.41,11.0,48.69,23.88,18.56,190.24,30647.74,0.0
69,30-Mar-14,NO 15/9-F-15 D,199.97,106.49600000000001,155.1,21.2,12.66,44.87,31.41,15.44,343.28,51441.7,0.0
70,31-Mar-14,NO 15/9-F-15 D,200.092,106.535,155.03,23.29,12.78,45.06,32.85,15.64,232.99,35317.42,0.0
71,01-Apr-14,NO 15/9-F-15 D,201.422,106.51700000000001,155.58,22.9,12.58,45.84,31.84,16.41,244.15,36892.19,0.0
72,02-Apr-14,NO 15/9-F-15 D,201.166,106.537,155.3,23.28,12.55,45.87,29.16,16.47,243.97,36744.73,0.0
73,03-Apr-14,NO 15/9-F-15 D,200.827,106.55,155.05,23.31,12.54,45.78,27.13,16.35,244.72,36867.54,0.0
74,04-Apr-14,NO 15/9-F-15 D,200.37,106.566,154.8,23.14,12.54,45.57,24.7,16.13,248.08,37786.79,0.0
75,05-Apr-14,NO 15/9-F-15 D,200.44099999999997,106.569,154.87,23.19,12.28,45.57,27.32,16.14,245.44,37206.99,0.0
76,06-Apr-14,NO 15/9-F-15 D,200.385,106.579,154.9,22.97,10.65,45.49,29.42,16.09,183.67,28401.76,0.0
77,07-Apr-14,NO 15/9-F-15 D,206.97099999999998,106.089,159.69,15.25,10.02,47.28,26.44,18.54,208.02,32571.72,0.0
78,08-Apr-14,NO 15/9-F-15 D,199.90900000000002,106.542,154.75,22.06,12.62,45.16,29.9,15.88,240.57,36927.47,0.0
79,09-Apr-14,NO 15/9-F-15 D,200.107,106.552,154.72,22.81,12.45,45.39,32.3,15.97,249.1,37823.54,0.0
80,10-Apr-14,NO 15/9-F-15 D,203.13299999999998,106.416,156.61,20.37,11.13,46.52,29.69,17.34,220.07,35836.99,0.0
81,11-Apr-14,NO 15/9-F-15 D,200.079,106.588,154.66,22.63,12.34,45.42,31.53,15.93,251.02,38004.79,0.0
82,12-Apr-14,NO 15/9-F-15 D,199.96400000000003,106.616,154.56,22.53,12.3,45.41,28.19,15.91,249.52,37821.8,0.0
83,13-Apr-14,NO 15/9-F-15 D,200.317,106.64,154.88,22.28,12.31,45.44,29.98,15.96,246.85,37571.96,0.0
84,14-Apr-14,NO 15/9-F-15 D,200.37900000000002,106.646,155.01,22.25,12.07,45.37,30.65,15.89,247.48,37549.3,0.0
85,15-Apr-14,NO 15/9-F-15 D,200.217,106.655,154.98,22.62,12.34,45.23,32.04,15.75,247.69,37600.71,0.0
86,16-Apr-14,NO 15/9-F-15 D,199.50099999999998,106.485,154.37,22.58,12.36,45.13,29.32,15.64,247.99,37886.13,0.0
87,17-Apr-14,NO 15/9-F-15 D,200.22400000000002,106.65700000000001,155.15,22.59,12.33,45.07,30.43,15.59,250.07,37850.3,0.0
88,18-Apr-14,NO 15/9-F-15 D,200.15599999999998,106.65799999999999,155.16,22.66,12.31,44.99,32.47,15.51,247.18,37625.47,0.0
89,19-Apr-14,NO 15/9-F-15 D,199.517,106.67299999999999,154.82,22.92,12.45,44.7,32.46,15.22,251.39,38036.72,0.0
90,20-Apr-14,NO 15/9-F-15 D,199.47,106.671,154.86,22.84,12.5,44.61,31.48,15.12,251.0,37997.39,0.0
91,21-Apr-14,NO 15/9-F-15 D,199.787,106.65899999999999,155.12,22.63,12.4,44.67,34.6,15.98,248.55,38570.59,0.0
92,22-Apr-14,NO 15/9-F-15 D,199.97,106.652,155.26,22.29,12.31,44.71,32.66,16.39,237.41,34001.5,0.0
93,23-Apr-14,NO 15/9-F-15 D,199.774,106.65700000000001,155.14,22.04,11.74,44.64,26.92,16.29,217.96,30965.91,0.0
94,24-Apr-14,NO 15/9-F-15 D,204.998,106.29,158.7,16.83,10.23,46.29,24.88,17.66,192.44,27529.29,0.0
95,25-Apr-14,NO 15/9-F-15 D,199.74900000000002,106.62200000000001,154.85,21.29,12.13,44.9,28.53,16.26,247.23,35254.33,0.0
96,26-Apr-14,NO 15/9-F-15 D,200.33700000000002,106.624,155.5,21.16,12.11,44.84,26.83,16.17,244.07,34930.95,0.0
97,27-Apr-14,NO 15/9-F-15 D,200.53400000000002,106.626,155.91,21.42,12.06,44.62,30.43,15.93,243.12,35038.48,0.0
98,28-Apr-14,NO 15/9-F-15 D,200.226,106.641,155.93,21.86,12.2,44.3,34.6,15.6,245.97,35262.06,0.0
99,29-Apr-14,NO 15/9-F-15 D,200.016,106.648,155.87,21.6,12.35,44.15,32.99,15.44,238.06,34402.42,0.0
100,30-Apr-14,NO 15/9-F-15 D,199.97400000000002,106.65,155.86,21.51,12.31,44.11,32.55,15.4,230.51,33310.51,0.0
101,01-May-14,NO 15/9-F-15 D,199.31799999999998,106.669,155.53,21.79,12.37,43.79,32.76,15.09,229.21,32997.62,0.0
102,02-May-14,NO 15/9-F-15 D,199.53799999999998,106.66,155.67,21.51,12.34,43.87,33.17,15.04,227.49,32803.09,0.0
103,03-May-14,NO 15/9-F-15 D,200.09400000000002,106.64200000000001,156.07,21.36,12.29,44.02,33.64,15.33,225.58,31958.27,0.0
104,04-May-14,NO 15/9-F-15 D,199.748,106.649,155.9,21.24,12.34,43.85,31.17,15.15,224.74,32285.5,0.0
105,05-May-14,NO 15/9-F-15 D,200.03099999999998,106.63799999999999,156.11,20.94,12.35,43.92,30.81,15.21,258.38,37407.96,0.0
106,06-May-14,NO 15/9-F-15 D,199.923,106.639,156.11,20.71,12.34,43.81,29.24,15.05,254.05,36720.52,0.0
107,07-May-14,NO 15/9-F-15 D,200.22400000000002,106.62799999999999,156.35,20.71,12.31,43.87,32.09,14.36,252.47,36835.38,0.0
108,08-May-14,NO 15/9-F-15 D,200.245,106.624,156.46,20.34,12.33,43.78,31.25,13.63,261.88,36555.19,0.0
109,09-May-14,NO 15/9-F-15 D,199.745,106.639,156.26,20.58,12.33,43.48,29.23,14.12,348.6,47957.98,0.0
110,10-May-14,NO 15/9-F-15 D,199.832,106.634,156.38,20.39,12.32,43.45,29.03,14.82,253.83,14023.16,0.0
111,11-May-14,NO 15/9-F-15 D,200.19400000000002,106.62299999999999,156.76,20.0,12.29,43.44,31.45,14.31,231.51,33101.4,0.0
112,12-May-14,NO 15/9-F-15 D,200.74200000000002,106.60700000000001,157.23,19.63,12.23,43.52,33.21,14.35,224.81,32518.33,0.0
113,13-May-14,NO 15/9-F-15 D,200.642,106.611,157.37,19.47,11.97,43.27,31.68,14.22,223.23,32285.91,0.0
114,14-May-14,NO 15/9-F-15 D,200.497,106.61200000000001,157.36,19.45,11.95,43.14,33.2,14.53,225.84,32575.6,0.0
115,15-May-14,NO 15/9-F-15 D,200.331,106.61200000000001,157.33,19.56,11.91,43.01,32.74,14.42,210.63,30227.85,0.0
116,16-May-14,NO 15/9-F-15 D,200.24200000000002,106.59899999999999,157.42,19.14,12.02,42.82,32.98,13.93,210.13,29934.72,0.0
117,17-May-14,NO 15/9-F-15 D,195.28900000000002,106.73700000000001,154.05,22.11,13.14,41.24,34.29,12.28,232.87,32742.31,0.0
118,18-May-14,NO 15/9-F-15 D,195.332,106.70700000000001,153.68,21.1,12.65,41.65,31.26,13.14,225.92,31773.23,0.0
119,19-May-14,NO 15/9-F-15 D,195.209,106.689,153.85,20.49,12.52,41.36,29.99,12.86,220.88,30667.56,0.0
120,20-May-14,NO 15/9-F-15 D,195.136,106.67200000000001,153.99,20.04,12.69,41.14,30.78,12.65,222.58,31084.96,0.0
121,21-May-14,NO 15/9-F-15 D,195.025,106.65799999999999,154.06,19.62,12.64,40.96,31.56,12.47,221.78,31307.8,0.0
122,22-May-14,NO 15/9-F-15 D,195.225,106.63799999999999,154.36,18.97,12.61,40.86,32.79,12.35,223.49,32552.5,0.0
123,23-May-14,NO 15/9-F-15 D,195.229,106.625,154.49,18.53,12.55,40.74,31.89,12.22,224.58,32672.55,0.0
124,24-May-14,NO 15/9-F-15 D,195.07,106.625,154.55,18.85,12.47,40.52,35.73,12.04,224.8,32637.53,0.0
125,25-May-14,NO 15/9-F-15 D,196.762,106.57600000000001,155.54,18.1,12.14,41.22,34.91,12.71,218.49,30801.41,0.0
126,26-May-14,NO 15/9-F-15 D,200.09599999999998,106.464,157.59,15.97,11.38,42.5,30.44,13.87,195.66,28656.83,0.0
127,27-May-14,NO 15/9-F-15 D,200.09799999999998,106.48899999999999,157.95,16.11,11.78,42.15,33.61,13.48,201.53,29799.8,0.0
128,28-May-14,NO 15/9-F-15 D,199.24200000000002,106.05,157.26,16.49,11.78,41.99,32.65,13.32,231.07,33994.41,0.0
129,29-May-14,NO 15/9-F-15 D,199.834,106.53399999999999,157.88,17.0,11.86,41.95,35.12,13.27,234.29,34475.61,0.0
130,30-May-14,NO 15/9-F-15 D,200.077,106.538,157.99,16.94,11.92,42.09,35.04,13.41,237.1,35015.01,0.0
131,31-May-14,NO 15/9-F-15 D,200.248,106.546,158.08,17.1,11.9,42.16,34.6,13.54,241.19,35630.03,0.0
132,01-Jun-14,NO 15/9-F-15 D,200.168,106.559,158.06,17.41,11.94,42.11,35.08,13.41,243.64,36009.71,0.0
133,02-Jun-14,NO 15/9-F-15 D,202.56400000000002,106.387,158.71,16.08,10.63,43.86,29.14,15.12,221.03,32812.02,0.0
134,03-Jun-14,NO 15/9-F-15 D,200.593,106.536,157.76,16.32,11.84,42.83,28.16,14.13,239.71,35152.56,0.0
135,04-Jun-14,NO 15/9-F-15 D,201.342,106.538,158.55,17.18,11.82,42.79,28.89,14.08,237.3,34995.0,0.0
136,05-Jun-14,NO 15/9-F-15 D,200.80200000000002,106.572,158.45,17.85,12.02,42.35,33.21,13.65,255.67,37567.22,0.0
137,06-Jun-14,NO 15/9-F-15 D,200.30700000000002,106.602,158.0,18.52,12.03,42.31,34.06,13.6,256.0,37024.94,0.0
138,07-Jun-14,NO 15/9-F-15 D,200.139,106.617,157.66,18.82,12.03,42.48,33.04,13.78,257.84,37249.92,0.0
139,08-Jun-14,NO 15/9-F-15 D,200.375,106.616,157.75,18.69,11.98,42.63,32.03,13.91,256.49,37120.15,0.0
140,09-Jun-14,NO 15/9-F-15 D,200.335,106.62299999999999,157.7,18.88,11.98,42.63,33.72,13.93,288.87,42300.11,0.0
141,10-Jun-14,NO 15/9-F-15 D,200.239,106.62899999999999,157.58,18.87,11.97,42.66,31.54,13.95,255.7,37642.41,0.0
142,11-Jun-14,NO 15/9-F-15 D,200.076,106.63799999999999,157.56,19.02,11.91,42.51,33.88,13.78,254.83,37167.34,0.0
143,12-Jun-14,NO 15/9-F-15 D,199.94400000000002,106.639,157.45,18.91,11.89,42.49,35.82,13.76,253.87,36764.5,0.0
144,13-Jun-14,NO 15/9-F-15 D,200.12400000000002,106.63600000000001,157.38,18.91,11.92,42.74,35.24,14.04,239.97,35255.61,0.0
145,14-Jun-14,NO 15/9-F-15 D,199.80200000000002,106.64399999999999,157.13,18.93,11.94,42.68,34.76,13.98,236.57,34938.16,0.0
146,15-Jun-14,NO 15/9-F-15 D,199.653,106.648,156.93,19.02,11.92,42.72,34.85,14.01,236.55,34920.92,0.0
147,16-Jun-14,NO 15/9-F-15 D,199.44799999999998,106.65299999999999,156.79,19.04,11.65,42.65,34.7,13.94,232.51,34120.52,0.0
148,17-Jun-14,NO 15/9-F-15 D,199.84400000000002,106.63799999999999,157.0,18.85,11.85,42.84,34.93,14.09,231.91,34171.74,0.0
149,18-Jun-14,NO 15/9-F-15 D,200.893,106.603,157.67,18.21,11.81,43.22,35.33,14.5,229.52,33750.54,0.0
150,19-Jun-14,NO 15/9-F-15 D,201.665,106.57600000000001,158.25,17.47,11.71,43.41,33.93,14.7,225.7,33393.43,0.0
151,20-Jun-14,NO 15/9-F-15 D,200.067,106.635,157.44,18.45,11.78,42.63,35.02,13.89,226.71,33454.1,0.0
152,21-Jun-14,NO 15/9-F-15 D,200.699,106.60799999999999,157.66,18.13,11.81,43.04,35.39,14.32,225.72,33203.8,0.0
153,22-Jun-14,NO 15/9-F-15 D,200.023,106.62899999999999,157.29,18.45,11.82,42.74,36.09,14.02,223.97,32641.32,0.0
154,23-Jun-14,NO 15/9-F-15 D,200.291,106.616,157.38,18.36,11.8,42.91,36.37,13.87,219.8,32314.2,0.0
155,24-Jun-14,NO 15/9-F-15 D,200.352,106.60799999999999,157.53,17.89,11.65,42.82,36.11,14.11,226.23,33217.18,0.0
156,25-Jun-14,NO 15/9-F-15 D,200.155,106.61399999999999,157.4,18.15,11.4,42.75,36.66,14.03,231.36,34153.99,0.0
157,26-Jun-14,NO 15/9-F-15 D,207.25799999999998,106.166,160.89,15.05,7.45,46.37,32.43,18.49,127.49,19103.96,0.0
158,27-Jun-14,NO 15/9-F-15 D,201.321,105.666,156.44,15.39,11.04,44.89,32.27,15.89,205.56,31053.09,0.0
159,28-Jun-14,NO 15/9-F-15 D,199.99400000000003,106.57799999999999,156.1,16.98,11.61,43.9,33.91,15.2,225.63,33786.13,0.0
160,29-Jun-14,NO 15/9-F-15 D,200.213,106.59700000000001,157.05,17.37,11.35,43.16,33.8,14.44,220.34,32986.95,0.0
161,30-Jun-14,NO 15/9-F-15 D,200.168,106.609,157.89,17.54,11.36,42.27,33.65,13.53,226.06,33952.96,0.0
162,01-Jul-14,NO 15/9-F-15 D,199.96400000000003,106.62299999999999,158.06,17.93,11.71,41.91,34.43,13.19,226.89,33959.63,0.0
163,02-Jul-14,NO 15/9-F-15 D,200.04,106.625,158.02,18.11,11.7,42.02,33.6,13.3,226.6,33880.02,0.0
164,03-Jul-14,NO 15/9-F-15 D,199.91400000000002,106.631,157.91,18.19,11.68,42.0,33.45,13.29,226.34,33786.18,0.0
165,04-Jul-14,NO 15/9-F-15 D,200.093,106.62899999999999,157.88,18.03,11.72,42.21,31.13,13.51,225.47,33670.12,0.0
166,05-Jul-14,NO 15/9-F-15 D,199.98,106.632,157.88,17.99,11.75,42.1,31.36,13.39,225.66,33588.89,0.0
167,06-Jul-14,NO 15/9-F-15 D,200.05,106.632,157.84,18.18,11.76,42.21,33.1,13.48,225.73,33598.03,0.0
168,07-Jul-14,NO 15/9-F-15 D,200.285,106.62299999999999,158.08,17.88,11.74,42.21,33.95,13.5,229.33,34200.09,0.0
169,08-Jul-14,NO 15/9-F-15 D,200.09799999999998,106.62899999999999,158.15,18.03,11.72,41.95,35.81,13.22,230.15,34252.96,0.0
170,09-Jul-14,NO 15/9-F-15 D,199.50599999999997,106.648,157.68,18.22,11.76,41.83,35.89,13.11,230.38,34364.93,0.0
171,10-Jul-14,NO 15/9-F-15 D,199.583,106.64299999999999,157.71,18.22,11.73,41.87,35.75,13.16,233.28,34833.4,0.0
172,11-Jul-14,NO 15/9-F-15 D,199.94,106.62899999999999,158.02,18.04,11.66,41.92,35.63,13.19,232.53,34471.31,0.0
173,12-Jul-14,NO 15/9-F-15 D,198.72299999999998,106.666,157.31,18.61,11.81,41.42,34.68,12.71,231.65,34449.02,0.0
174,13-Jul-14,NO 15/9-F-15 D,198.555,106.666,156.94,18.61,11.76,41.61,33.69,12.9,229.51,34082.23,0.0
175,14-Jul-14,NO 15/9-F-15 D,198.581,106.65700000000001,157.14,18.54,11.74,41.44,37.18,12.72,226.01,33576.51,0.0
176,15-Jul-14,NO 15/9-F-15 D,197.768,106.675,156.69,18.57,11.86,41.08,34.94,12.38,233.07,34486.46,0.0
177,16-Jul-14,NO 15/9-F-15 D,197.545,106.67200000000001,156.55,18.52,11.87,41.0,34.88,12.32,231.68,34441.9,0.0
178,17-Jul-14,NO 15/9-F-15 D,197.34099999999998,106.66799999999999,156.44,18.41,11.85,40.9,35.15,12.18,231.08,34298.34,0.0
179,18-Jul-14,NO 15/9-F-15 D,197.077,106.667,156.36,18.54,11.86,40.72,37.61,12.0,229.48,34149.52,0.0
180,19-Jul-14,NO 15/9-F-15 D,196.736,106.67,156.11,18.51,11.86,40.62,34.8,11.91,229.08,34237.95,0.0
181,20-Jul-14,NO 15/9-F-15 D,196.722,106.664,156.07,18.16,9.66,40.65,30.86,11.94,155.38,23994.78,0.0
182,21-Jul-14,NO 15/9-F-15 D,202.393,106.208,158.1,13.14,9.25,44.29,32.78,15.66,133.54,19994.05,0.0
183,22-Jul-14,NO 15/9-F-15 D,200.38299999999998,106.51799999999999,156.21,15.91,11.44,44.17,34.13,15.49,224.19,33139.97,0.0
184,23-Jul-14,NO 15/9-F-15 D,200.24900000000002,106.536,157.04,15.92,11.43,43.21,34.98,14.51,221.77,33313.98,0.0
185,24-Jul-14,NO 15/9-F-15 D,200.02700000000002,106.557,158.13,16.43,11.37,41.9,36.25,13.18,223.21,33365.24,0.0
186,25-Jul-14,NO 15/9-F-15 D,200.15400000000002,106.56299999999999,159.27,16.79,11.53,40.88,36.12,12.16,225.33,33607.39,0.0
187,26-Jul-14,NO 15/9-F-15 D,199.917,106.57799999999999,159.03,17.19,11.52,40.89,36.64,12.25,223.58,33534.7,0.0
188,27-Jul-14,NO 15/9-F-15 D,200.02,106.581,158.91,17.16,11.56,41.11,34.76,11.92,225.86,33640.22,0.0
189,28-Jul-14,NO 15/9-F-15 D,200.28099999999998,106.575,159.16,16.91,11.61,41.12,36.08,11.52,225.28,33614.2,0.0
190,29-Jul-14,NO 15/9-F-15 D,199.93099999999998,106.588,158.87,17.08,11.63,41.06,35.52,11.45,224.12,33458.76,0.0
191,30-Jul-14,NO 15/9-F-15 D,199.611,106.6,158.44,17.17,11.65,41.17,34.79,12.17,214.87,31731.98,0.0
192,31-Jul-14,NO 15/9-F-15 D,199.36,106.60600000000001,158.33,17.26,11.67,41.03,35.5,12.28,196.37,29281.55,0.0
193,01-Aug-14,NO 15/9-F-15 D,199.93599999999998,106.587,158.54,17.05,11.57,41.4,34.34,12.67,195.54,29145.85,0.0
194,02-Aug-14,NO 15/9-F-15 D,200.328,106.573,159.04,16.71,11.51,41.29,33.86,12.55,195.23,28964.52,0.0
